time,open,high,low,close,tick_volume,spread,real_volume,symbol,timeframe
2024-05-16 12:00:00,1.08733,1.0875,1.08606,1.08633,17587,0,0,EURUSD,H4
2024-05-16 16:00:00,1.08633,1.08758,1.0854300000000001,1.08734,19714,0,0,EURUSD,H4
2024-05-16 20:00:00,1.08734,1.08756,1.08646,1.0867,9337,0,0,EURUSD,H4
2024-05-17 00:00:00,1.08634,1.08692,1.08598,1.08629,5146,0,0,EURUSD,H4
2024-05-17 04:00:00,1.08628,1.08638,1.0854300000000001,1.0856,8703,0,0,EURUSD,H4
2024-05-17 08:00:00,1.08561,1.08684,1.08415,1.08443,14056,0,0,EURUSD,H4
2024-05-17 12:00:00,1.08443,1.08468,1.08357,1.0843,13381,0,0,EURUSD,H4
2024-05-17 16:00:00,1.0843099999999999,1.08785,1.08429,1.08685,19591,0,0,EURUSD,H4
2024-05-17 20:00:00,1.08686,1.08767,1.08682,1.08702,8452,0,0,EURUSD,H4
2024-05-20 00:00:00,1.08654,1.08773,1.0863,1.08752,5138,0,0,EURUSD,H4
2024-05-20 04:00:00,1.08751,1.08823,1.08715,1.08808,8773,0,0,EURUSD,H4
2024-05-20 08:00:00,1.08809,1.08846,1.08694,1.08746,12630,0,0,EURUSD,H4
2024-05-20 12:00:00,1.08746,1.08751,1.0854300000000001,1.08576,13909,0,0,EURUSD,H4
2024-05-20 16:00:00,1.08575,1.08699,1.08574,1.08659,16081,0,0,EURUSD,H4
2024-05-20 20:00:00,1.08659,1.08707,1.08565,1.08566,8795,0,0,EURUSD,H4
2024-05-21 00:00:00,1.08556,1.08618,1.08546,1.0861399999999999,4419,1,0,EURUSD,H4
2024-05-21 04:00:00,1.0861399999999999,1.0861399999999999,1.08508,1.08587,9281,2,0,EURUSD,H4
2024-05-21 08:00:00,1.08587,1.08695,1.08565,1.0866500000000001,12879,2,0,EURUSD,H4
2024-05-21 12:00:00,1.0866500000000001,1.08747,1.08546,1.08567,12741,2,0,EURUSD,H4
2024-05-21 16:00:00,1.08567,1.08618,1.08426,1.08539,22523,2,0,EURUSD,H4
2024-05-21 20:00:00,1.08539,1.08564,1.08462,1.08537,7855,2,0,EURUSD,H4
2024-05-22 00:00:00,1.0854,1.08598,1.08519,1.08574,4348,2,0,EURUSD,H4
2024-05-22 04:00:00,1.08574,1.08635,1.08525,1.08535,9055,0,0,EURUSD,H4
2024-05-22 08:00:00,1.08535,1.08636,1.08462,1.08486,13351,0,0,EURUSD,H4
2024-05-22 12:00:00,1.08486,1.085,1.08217,1.0832,15972,0,0,EURUSD,H4
2024-05-22 16:00:00,1.08319,1.08443,1.08316,1.08425,19246,0,0,EURUSD,H4
2024-05-22 20:00:00,1.08425,1.08471,1.08175,1.0822,15298,0,0,EURUSD,H4
2024-05-23 00:00:00,1.08209,1.08289,1.08203,1.08255,5738,0,0,EURUSD,H4
2024-05-23 04:00:00,1.08257,1.08323,1.08219,1.08267,10853,0,0,EURUSD,H4
2024-05-23 08:00:00,1.0826500000000001,1.08449,1.08123,1.08386,18573,0,0,EURUSD,H4
2024-05-23 12:00:00,1.08386,1.08544,1.08336,1.08527,17705,0,0,EURUSD,H4
2024-05-23 16:00:00,1.08528,1.0861,1.0818,1.08183,28502,0,0,EURUSD,H4
2024-05-23 20:00:00,1.08183,1.08202,1.08047,1.08155,14496,0,0,EURUSD,H4
2024-05-24 00:00:00,1.08115,1.0815,1.08074,1.08101,6133,0,0,EURUSD,H4
