time,open,high,low,close,volume,spread,real_volume,symbol,timeframe
2025-07-04,3326.22,3345.16,3323.61,3336.62,145561,5,0,XAUUSD,D1
2025-07-07,3337.33,3342.71,3296.5,3336.32,279867,5,0,XAUUSD,D1
2025-07-08,3339.55,3345.83,3286.69,3301.71,258981,5,0,XAUUSD,D1
2025-07-09,3302.93,3316.88,3282.4,3313.66,227181,8,0,XAUUSD,D1
2025-07-10,3314.02,3330.35,3310.17,3323.86,210306,8,0,XAUUSD,D1
2025-07-11,3325.14,3368.73,3321.92,3357.32,271227,8,0,XAUUSD,D1
2025-07-14,3362.94,3375.02,3341.1,3343.34,240529,5,0,XAUUSD,D1
2025-07-15,3342.78,3366.37,3320.28,3324.96,226909,5,0,XAUUSD,D1
2025-07-16,3324.02,3377.08,3319.38,3347.55,259472,5,0,XAUUSD,D1
2025-07-17,3349.52,3352.23,3309.6,3339.07,223884,5,0,XAUUSD,D1
2025-07-18,3339.57,3361.26,3331.73,3350.68,197047,8,0,XAUUSD,D1
2025-07-21,3348.84,3401.57,3344.94,3397.16,233514,5,0,XAUUSD,D1
2025-07-22,3398.33,3433.53,3383.37,3431.66,246785,5,0,XAUUSD,D1
2025-07-23,3431.25,3438.99,3381.14,3387.22,287536,5,0,XAUUSD,D1
2025-07-24,3389.65,3393.36,3351.0,3368.56,262895,8,0,XAUUSD,D1
2025-07-25,3368.42,3373.55,3325.05,3336.63,218360,5,0,XAUUSD,D1
2025-07-28,3329.34,3345.33,3301.35,3314.6,245346,8,0,XAUUSD,D1
2025-07-29,3313.86,3334.17,3307.7,3326.64,248272,8,0,XAUUSD,D1
2025-07-30,3326.82,3334.02,3267.95,3275.02,263196,5,0,XAUUSD,D1
2025-07-31,3275.29,3314.87,3273.9,3290.03,249831,5,0,XAUUSD,D1
2025-08-01,3289.89,3363.5,3281.43,3363.21,292386,5,0,XAUUSD,D1
2025-08-04,3364.55,3385.49,3344.93,3373.69,236116,8,0,XAUUSD,D1
2025-08-05,3374.31,3390.46,3349.8,3380.74,219560,5,0,XAUUSD,D1
2025-08-06,3380.91,3385.38,3358.06,3369.3,214519,8,0,XAUUSD,D1
2025-08-07,3370.56,3401.82,3365.23,3396.15,352739,5,0,XAUUSD,D1
2025-08-08,3401.26,3407.86,3374.65,3397.2,528460,5,0,XAUUSD,D1
2025-08-11,3403.61,3405.12,3341.02,3342.93,316556,8,0,XAUUSD,D1
2025-08-12,3342.83,3359.02,3330.81,3348.2,286663,5,0,XAUUSD,D1
2025-08-13,3349.76,3370.51,3342.47,3356.02,235963,5,0,XAUUSD,D1
2025-08-14,3357.18,3374.79,3329.74,3335.38,290373,5,0,XAUUSD,D1
2025-08-15,3337.02,3348.79,3332.33,3335.9,256479,8,0,XAUUSD,D1
2025-08-18,3336.39,3358.45,3323.5,3332.88,259104,8,0,XAUUSD,D1
2025-08-19,3333.77,3345.31,3314.84,3315.57,269303,8,0,XAUUSD,D1
2025-08-20,3316.5,3350.27,3311.42,3348.18,260546,8,0,XAUUSD,D1
2025-08-21,3350.09,3352.27,3325.04,3338.52,244782,8,0,XAUUSD,D1
2025-08-22,3339.07,3378.85,3321.29,3371.95,266931,5,0,XAUUSD,D1
2025-08-25,3371.25,3376.22,3359.51,3365.55,207454,8,0,XAUUSD,D1
2025-08-26,3366.54,3393.67,3351.37,3393.62,284744,8,0,XAUUSD,D1
2025-08-27,3394.1,3398.56,3373.51,3397.45,262897,8,0,XAUUSD,D1
2025-08-28,3398.31,3423.17,3384.36,3416.9,290867,8,0,XAUUSD,D1
2025-08-29,3416.67,3453.99,3404.16,3448.12,307982,8,0,XAUUSD,D1
