time,open,high,low,close,tick_volume,spread,real_volume,symbol,timeframe
2020-03-24,1.07203,1.08881,1.07183,1.0787,403287,0,0,EURUSD,D1
2020-03-25,1.07871,1.08939,1.076,1.08807,324647,0,0,EURUSD,D1
2020-03-26,1.08824,1.10588,1.08699,1.10329,321497,0,0,EURUSD,D1
2020-03-27,1.10301,1.11476,1.09534,1.11431,298391,0,0,EURUSD,D1
2020-03-30,1.11156,1.11443,1.10099,1.10446,222873,0,0,EURUSD,D1
2020-03-31,1.10397,1.10531,1.09266,1.10357,293761,0,0,EURUSD,D1
2020-04-01,1.10285,1.10387,1.09028,1.09624,199547,0,0,EURUSD,D1
2020-04-02,1.09613,1.0968,1.08207,1.0857,206656,0,0,EURUSD,D1
2020-04-03,1.08556,1.08647,1.07728,1.08128,167852,0,0,EURUSD,D1
2020-04-06,1.08077,1.08353,1.07683,1.07935,164586,0,0,EURUSD,D1
2020-04-07,1.07929,1.09269,1.07837,1.08918,165860,0,0,EURUSD,D1
2020-04-08,1.08901,1.0902,1.083,1.08545,145447,0,0,EURUSD,D1
2020-04-09,1.08559,1.09516,1.08409,1.09295,153084,0,0,EURUSD,D1
2020-04-10,1.09289,1.09526,1.09185,1.09359,51560,0,0,EURUSD,D1
2020-04-13,1.09476,1.09678,1.08927,1.0909,95397,0,0,EURUSD,D1
2020-04-14,1.09054,1.09871,1.0898,1.0982,122015,0,0,EURUSD,D1
2020-04-15,1.09783,1.09907,1.08565,1.09114,118253,0,0,EURUSD,D1
2020-04-16,1.09074,1.09112,1.08167,1.08389,144186,0,0,EURUSD,D1
2020-04-17,1.08381,1.08926,1.0812,1.08741,137464,0,0,EURUSD,D1
2020-04-20,1.08633,1.08968,1.08413,1.08627,104978,0,0,EURUSD,D1
2020-04-21,1.086,1.08802,1.08167,1.08568,123023,0,0,EURUSD,D1
2020-04-22,1.08561,1.08853,1.08033,1.08229,86409,0,0,EURUSD,D1
2020-04-23,1.08224,1.08467,1.0756000000000001,1.07763,141220,0,0,EURUSD,D1
2020-04-24,1.07759,1.0826,1.07271,1.0824799999999999,121953,0,0,EURUSD,D1
2020-04-27,1.08209,1.08602,1.08113,1.08294,106382,0,0,EURUSD,D1
2020-04-28,1.08284,1.08885,1.08097,1.08196,106403,0,0,EURUSD,D1
2020-04-29,1.08184,1.08856,1.08176,1.08762,116379,0,0,EURUSD,D1
2020-04-30,1.08706,1.09728,1.0833,1.09515,163748,0,0,EURUSD,D1
2020-05-01,1.09531,1.1019,1.09345,1.09804,114840,0,0,EURUSD,D1
2020-05-04,1.09657,1.09766,1.08958,1.09037,113932,0,0,EURUSD,D1
2020-05-05,1.09053,1.09259,1.08258,1.08374,119867,0,0,EURUSD,D1
2020-05-06,1.08375,1.08462,1.0782,1.07958,109752,0,0,EURUSD,D1
2020-05-07,1.07924,1.08341,1.07664,1.08318,127180,0,0,EURUSD,D1
2020-05-08,1.08333,1.08756,1.08151,1.08386,88235,0,0,EURUSD,D1
2020-05-11,1.08259,1.08505,1.08005,1.08064,96165,0,0,EURUSD,D1
2020-05-12,1.0806,1.08852,1.07844,1.08484,107753,0,0,EURUSD,D1
2020-05-13,1.08468,1.08965,1.08116,1.0818699999999999,110697,0,0,EURUSD,D1
2020-05-14,1.08174,1.08239,1.07749,1.08042,96768,0,0,EURUSD,D1
2020-05-15,1.08037,1.08511,1.07889,1.0818699999999999,93424,0,0,EURUSD,D1
2020-05-18,1.0808200000000001,1.09272,1.07998,1.09143,91547,0,0,EURUSD,D1
2020-05-19,1.09138,1.09761,1.09021,1.09229,98345,0,0,EURUSD,D1
2020-05-20,1.09215,1.09991,1.09187,1.09786,86934,0,0,EURUSD,D1
2020-05-21,1.0979,1.10083,1.09372,1.0949200000000001,88314,0,0,EURUSD,D1
2020-05-22,1.09461,1.09537,1.08853,1.09024,75938,0,0,EURUSD,D1
2020-05-25,1.08954,1.09145,1.08706,1.08968,43792,0,0,EURUSD,D1
2020-05-26,1.08947,1.09958,1.08925,1.09823,92503,0,0,EURUSD,D1
2020-05-27,1.09815,1.1031,1.09339,1.10092,155930,0,0,EURUSD,D1
2020-05-28,1.10035,1.10936,1.09917,1.10771,130569,0,0,EURUSD,D1
2020-05-29,1.10765,1.11452,1.10652,1.11076,155979,0,0,EURUSD,D1
2020-06-01,1.11136,1.11541,1.11005,1.11338,122534,0,0,EURUSD,D1
2020-06-02,1.11355,1.1196,1.11152,1.11689,137048,0,0,EURUSD,D1
2020-06-03,1.11691,1.12579,1.1166800000000001,1.12336,153098,0,0,EURUSD,D1
2020-06-04,1.12326,1.13624,1.11948,1.13354,183001,0,0,EURUSD,D1
2020-06-05,1.13368,1.13837,1.12784,1.12874,172956,0,0,EURUSD,D1
2020-06-08,1.1293199999999999,1.13199,1.12683,1.12938,122514,0,0,EURUSD,D1
2020-06-09,1.12939,1.13638,1.1241,1.13381,138161,0,0,EURUSD,D1
2020-06-10,1.1339299999999999,1.14223,1.13223,1.13755,184229,0,0,EURUSD,D1
2020-06-11,1.13727,1.14036,1.12887,1.12978,203472,0,0,EURUSD,D1
2020-06-12,1.12986,1.13406,1.12126,1.12606,180718,0,0,EURUSD,D1
2020-06-15,1.12332,1.13324,1.12264,1.13226,187657,0,0,EURUSD,D1
2020-06-16,1.13236,1.13534,1.1227800000000001,1.12635,175944,0,0,EURUSD,D1
2020-06-17,1.1262699999999999,1.1294,1.1207,1.1243,171139,0,0,EURUSD,D1
